filename,before,after
MRC_76_15412960.tif,0,0
MRC_76_15412971.tif,0,0
MRC_76_15412982.tif,0,0
MRC_76_15412993.tif,0,0
MRC_76_15413004.tif,0,0
MRC_76_15413015.tif,0,0
MRC_76_15413026.tif,0,0
MRC_76_15413037.tif,0,0
MRC_76_15413048.tif,0,0
MRC_76_15413059.tif,0,0
MRC_76_15413070.tif,1,1
MRC_76_15413081.tif,1,1
MRC_76_15413092.tif,1,1
MRC_76_15413103.tif,1,1
MRC_76_15413114.tif,1,1
MRC_76_15413125.tif,1,1
MRC_76_15413136.tif,1,1
MRC_76_15413147.tif,1,1
MRC_76_15413158.tif,1,1
MRC_76_15413169.tif,1,1
MRC_76_15413180.tif,1,1
MRC_76_15413191.tif,1,1
MRC_76_15413202.tif,0,0
MRC_76_15413213.tif,0,0
MRC_76_15413224.tif,0,0
MRC_76_15413235.tif,0,0
MRC_76_15413246.tif,0,0
MRC_76_15413257.tif,0,0
MRC_76_15413268.tif,0,0
MRC_76_15413279.tif,0,0
MRC_76_15413290.tif,0,0
MRC_76_15413301.tif,0,0
MRC_76_15413312.tif,0,0
MRC_76_15413323.tif,0,0
MRC_76_15413334.tif,0,0
MRC_76_15413345.tif,0,0
MRC_76_15413356.tif,0,0
MRC_76_15413367.tif,0,0
MRC_76_15413378.tif,0,0
MRC_76_15413389.tif,0,0
MRC_76_15413400.tif,0,0
MRC_76_15413411.tif,0,0
MRC_76_15413422.tif,0,0
MRC_76_15413433.tif,0,0
MRC_76_15413444.tif,0,0
MRC_77_59588992.tif,0,0
MRC_77_59589003.tif,0,0
MRC_77_59589014.tif,0,0
MRC_77_59589025.tif,0,0
MRC_77_59589036.tif,0,0
MRC_77_59589047.tif,0,0
MRC_77_59589058.tif,0,0
MRC_77_59589069.tif,0,0
MRC_77_59589080.tif,0,0
MRC_77_59589091.tif,0,0
MRC_77_59589102.tif,0,0
MRC_77_59589113.tif,0,0
MRC_77_59589124.tif,0,0
MRC_77_59589135.tif,0,0
MRC_77_59589146.tif,0,0
MRC_77_59589157.tif,0,0
MRC_77_59589168.tif,0,0
MRC_77_59589179.tif,0,0
MRC_77_59589190.tif,0,0
MRC_77_59589201.tif,0,0
MRC_77_59589212.tif,0,0
MRC_77_59589223.tif,1,1
MRC_77_59589234.tif,1,1
MRC_77_59589245.tif,1,1
MRC_77_59589256.tif,1,1
MRC_77_59589267.tif,1,1
MRC_77_59589278.tif,1,1
MRC_77_59589289.tif,1,1
MRC_77_59589300.tif,1,1
MRC_77_59589311.tif,1,1
MRC_77_59589322.tif,1,1
MRC_77_59589333.tif,1,1
MRC_77_59589344.tif,1,1
MRC_77_59589355.tif,1,1
MRC_77_59589366.tif,0,0
MRC_77_59589377.tif,0,0
MRC_77_59589388.tif,0,0
MRC_77_59589399.tif,0,0
MRC_77_59589410.tif,0,0
MRC_77_59589421.tif,0,0
MRC_77_59589432.tif,0,0
MRC_77_59589443.tif,0,0
MRC_77_59589454.tif,0,0
MRC_77_59589465.tif,0,0
MRC_77_59589476.tif,0,0
MRC_77_59589487.tif,0,0
MRC_77_59589498.tif,0,0
MRC_77_59589509.tif,0,0
MRC_77_59589520.tif,0,0
MRC_77_59589531.tif,0,0
MRC_77_59589542.tif,0,0
MRC_77_59589553.tif,0,0
MRC_77_59589564.tif,0,0
MRC_77_59589575.tif,0,0
MRC_77_59589586.tif,0,0
MRC_77_59589597.tif,0,0
MRC_81_70192277.tif,0,0
MRC_81_70192288.tif,0,0
MRC_81_70192299.tif,0,0
MRC_81_70192310.tif,0,0
MRC_81_70192321.tif,0,0
MRC_81_70192332.tif,0,0
MRC_81_70192343.tif,0,0
MRC_81_70192354.tif,0,0
MRC_81_70192365.tif,0,0
MRC_81_70192376.tif,0,0
MRC_81_70192387.tif,0,0
MRC_81_70192398.tif,0,0
MRC_81_70192409.tif,0,0
MRC_81_70192420.tif,0,0
MRC_81_70192431.tif,0,0
MRC_81_70192442.tif,0,0
MRC_81_70192453.tif,0,0
MRC_81_70192464.tif,0,0
MRC_81_70192475.tif,0,0
MRC_81_70192486.tif,0,0
MRC_81_70192497.tif,0,0
MRC_81_70192508.tif,0,0
MRC_81_70192519.tif,0,0
MRC_81_70192530.tif,0,0
MRC_81_70192541.tif,1,1
MRC_81_70192552.tif,1,1
MRC_81_70192563.tif,1,1
MRC_81_70192574.tif,1,1
MRC_81_70192585.tif,1,1
MRC_81_70192596.tif,1,1
MRC_81_70192607.tif,1,1
MRC_81_70192618.tif,1,1
MRC_81_70192629.tif,1,1
MRC_81_70192640.tif,1,1
MRC_81_70192651.tif,1,1
MRC_81_70192662.tif,0,0
MRC_81_70192673.tif,0,0
MRC_81_70192684.tif,0,0
MRC_81_70192695.tif,0,0
MRC_81_70192706.tif,0,0
MRC_81_70192717.tif,0,0
MRC_81_70192728.tif,0,0
MRC_81_70192739.tif,0,0
MRC_81_70192750.tif,0,0
MRC_81_70192761.tif,0,0
MRC_81_70192772.tif,0,0
MRC_81_70192783.tif,0,0
MRC_81_70192794.tif,0,0
MRC_81_70192805.tif,0,0
MRC_81_70192816.tif,0,0
MRC_81_70192827.tif,0,0
MRC_81_70192838.tif,0,0
MRC_81_70192849.tif,0,0
MRC_81_70192860.tif,0,0
MRC_81_70192871.tif,0,0
MRC_81_70192882.tif,0,0
MRC_82_70719637.tif,0,0
MRC_82_70719648.tif,0,0
MRC_82_70719659.tif,0,0
MRC_82_70719670.tif,0,0
MRC_82_70719681.tif,0,0
MRC_82_70719692.tif,0,0
MRC_82_70719703.tif,0,0
MRC_82_70719714.tif,0,0
MRC_82_70719725.tif,0,0
MRC_82_70719736.tif,0,0
MRC_82_70719747.tif,0,0
MRC_82_70719758.tif,0,0
MRC_82_70719769.tif,0,0
MRC_82_70719780.tif,0,0
MRC_82_70719791.tif,0,0
MRC_82_70719802.tif,0,0
MRC_82_70719813.tif,0,0
MRC_82_70719824.tif,1,1
MRC_82_70719835.tif,1,1
MRC_82_70719846.tif,1,1
MRC_82_70719857.tif,1,1
MRC_82_70719868.tif,1,1
MRC_82_70719879.tif,1,1
MRC_82_70719890.tif,1,1
MRC_82_70719901.tif,1,1
MRC_82_70719912.tif,1,1
MRC_82_70719923.tif,1,1
MRC_82_70719934.tif,1,1
MRC_82_70719945.tif,1,1
MRC_82_70719956.tif,1,1
MRC_82_70719967.tif,0,0
MRC_82_70719978.tif,0,0
MRC_82_70719989.tif,0,0
MRC_82_70720000.tif,0,0
MRC_82_70720011.tif,0,0
MRC_82_70720022.tif,0,0
MRC_82_70720033.tif,0,0
MRC_82_70720044.tif,0,0
MRC_82_70720055.tif,0,0
MRC_82_70720066.tif,0,0
MRC_82_70720077.tif,0,0
MRC_82_70720088.tif,0,0
MRC_82_70720099.tif,0,0
MRC_82_70720110.tif,0,0
MRC_82_70720121.tif,0,0
MRC_82_70720132.tif,0,0
MRC_82_70720143.tif,0,0
MRC_82_70720154.tif,0,0
MRC_82_70720165.tif,0,0
MRC_82_70720176.tif,0,0
MRC_82_70720187.tif,0,0
MRC_82_70720198.tif,0,0
MRC_82_70720209.tif,0,0
MRC_82_70720220.tif,0,0
MRC_82_70720231.tif,0,0
MRC_82_70720242.tif,0,0
MRC_88_75734449.tif,0,0
MRC_88_75734460.tif,0,0
MRC_88_75734471.tif,0,0
MRC_88_75734482.tif,0,0
MRC_88_75734493.tif,0,0
MRC_88_75734504.tif,0,0
MRC_88_75734515.tif,0,0
MRC_88_75734526.tif,0,0
MRC_88_75734537.tif,0,0
MRC_88_75734548.tif,0,0
MRC_88_75734559.tif,0,0
MRC_88_75734570.tif,0,0
MRC_88_75734581.tif,0,0
MRC_88_75734592.tif,0,0
MRC_88_75734603.tif,0,0
MRC_88_75734614.tif,0,0
MRC_88_75734625.tif,0,0
MRC_88_75734636.tif,0,0
MRC_88_75734647.tif,0,0
MRC_88_75734658.tif,0,0
MRC_88_75734669.tif,0,0
MRC_88_75734680.tif,0,0
MRC_88_75734691.tif,0,0
MRC_88_75734702.tif,0,0
MRC_88_75734713.tif,0,0
MRC_88_75734724.tif,0,0
MRC_88_75734735.tif,1,1
MRC_88_75734746.tif,1,1
MRC_88_75734757.tif,1,1
MRC_88_75734768.tif,1,1
MRC_88_75734779.tif,1,1
MRC_88_75734790.tif,1,1
MRC_88_75734801.tif,1,1
MRC_88_75734812.tif,1,1
MRC_88_75734823.tif,1,1
MRC_88_75734834.tif,1,1
MRC_88_75734845.tif,1,1
MRC_88_75734856.tif,1,1
MRC_88_75734867.tif,1,1
MRC_88_75734878.tif,0,0
MRC_88_75734889.tif,0,0
MRC_88_75734900.tif,0,0
MRC_88_75734911.tif,0,0
MRC_88_75734922.tif,0,0
MRC_88_75734933.tif,0,0
MRC_88_75734944.tif,0,0
MRC_88_75734955.tif,0,0
MRC_88_75734966.tif,0,0
MRC_88_75734977.tif,0,0
MRC_88_75734988.tif,0,0
MRC_88_75734999.tif,0,0
MRC_88_75735010.tif,0,0
MRC_88_75735021.tif,0,0
MRC_88_75735032.tif,0,0
MRC_88_75735043.tif,0,0
MRC_88_75735054.tif,0,0
