filename,before,after
PEI_32_52758719.tif,0,0
PEI_32_52758730.tif,0,0
PEI_32_52758741.tif,0,0
PEI_32_52758752.tif,0,0
PEI_32_52758763.tif,0,0
PEI_32_52758774.tif,0,0
PEI_32_52758785.tif,0,0
PEI_32_52758796.tif,0,0
PEI_32_52758807.tif,0,0
PEI_32_52758818.tif,0,0
PEI_32_52758829.tif,0,0
PEI_32_52758840.tif,0,0
PEI_32_52758851.tif,1,1
PEI_32_52758862.tif,1,1
PEI_32_52758873.tif,1,1
PEI_32_52758884.tif,1,1
PEI_32_52758895.tif,1,1
PEI_32_52758906.tif,1,1
PEI_32_52758917.tif,1,1
PEI_32_52758928.tif,1,1
PEI_32_52758939.tif,0,0
PEI_32_52758950.tif,0,0
PEI_32_52758961.tif,0,0
PEI_32_52758972.tif,0,0
PEI_32_52758983.tif,0,0
PEI_32_52758994.tif,0,0
PEI_32_52759005.tif,0,0
PEI_32_52759016.tif,0,0
PEI_32_52759027.tif,0,0
PEI_32_52759038.tif,0,0
PEI_32_52759049.tif,0,0
PEI_32_52759060.tif,0,0
PEI_32_52759071.tif,0,0
PEI_32_52759082.tif,0,0
PEI_32_52759093.tif,0,0
PEI_32_52759104.tif,0,0
PEI_32_52759115.tif,0,0
PEI_32_52759126.tif,0,0
PEI_32_52759137.tif,0,0
PEI_32_52759148.tif,0,0
PEI_32_52759159.tif,0,0
PEI_32_52759170.tif,0,0
PEI_32_52759181.tif,0,0
PEI_32_52759192.tif,0,0
PEI_32_52759203.tif,0,0
PEI_32_52759214.tif,0,0
PEI_32_52759225.tif,0,0
PEI_32_52759236.tif,0,0
PEI_32_52759247.tif,0,0
PEI_32_52759258.tif,0,0
PEI_32_52759269.tif,0,0
PEI_32_52759280.tif,0,0
PEI_32_52759291.tif,0,0
PEI_32_52759302.tif,0,0
PEI_32_52759313.tif,0,0
PEI_32_52759324.tif,0,0
PEI_32_52759335.tif,0,0
PEI_32_52759346.tif,0,0
PEI_32_52759357.tif,0,0
PEI_32_52759368.tif,0,0
PEI_32_52759379.tif,0,0
PEI_32_52759390.tif,0,0
PEI_32_52759401.tif,0,0
PEI_32_52759412.tif,0,0
PEI_32_52759423.tif,0,0
PEI_32_52759434.tif,0,0
PEI_32_52759445.tif,0,0
PEI_32_52759456.tif,0,0
PEI_32_52759467.tif,0,0
PEI_32_52759478.tif,0,0
PEI_32_52759489.tif,0,0
PEI_32_52759500.tif,0,0
PEI_32_52759511.tif,0,0
PEI_32_52759522.tif,0,0
PEI_36_70322358.tif,0,0
PEI_36_70322369.tif,0,0
PEI_36_70322380.tif,0,0
PEI_36_70322391.tif,0,0
PEI_36_70322402.tif,0,0
PEI_36_70322413.tif,0,0
PEI_36_70322424.tif,0,0
PEI_36_70322435.tif,0,0
PEI_36_70322446.tif,0,0
PEI_36_70322457.tif,0,0
PEI_36_70322468.tif,0,0
PEI_36_70322479.tif,0,0
PEI_36_70322490.tif,0,0
PEI_36_70322501.tif,0,0
PEI_36_70322512.tif,0,0
PEI_36_70322523.tif,0,0
PEI_36_70322534.tif,0,0
PEI_36_70322545.tif,0,0
PEI_36_70322556.tif,0,0
PEI_36_70322567.tif,0,0
PEI_36_70322578.tif,0,0
PEI_36_70322589.tif,0,0
PEI_36_70322600.tif,0,0
PEI_36_70322611.tif,0,0
PEI_36_70322622.tif,0,0
PEI_36_70322633.tif,0,0
PEI_36_70322644.tif,0,0
PEI_36_70322655.tif,0,0
PEI_36_70322666.tif,0,0
PEI_36_70322677.tif,0,0
PEI_36_70322688.tif,0,0
PEI_36_70322699.tif,0,0
PEI_36_70322710.tif,0,0
PEI_36_70322721.tif,0,0
PEI_36_70322732.tif,0,0
PEI_36_70322743.tif,0,0
PEI_36_70322754.tif,0,0
PEI_36_70322765.tif,0,0
PEI_36_70322776.tif,0,0
PEI_36_70322787.tif,0,0
PEI_36_70322798.tif,0,0
PEI_36_70322809.tif,0,0
PEI_36_70322820.tif,0,0
PEI_36_70322831.tif,0,0
PEI_36_70322842.tif,0,0
PEI_36_70322853.tif,0,0
PEI_36_70322864.tif,0,0
PEI_36_70322875.tif,0,0
PEI_36_70322886.tif,0,0
PEI_36_70322897.tif,0,0
PEI_36_70322908.tif,0,0
PEI_36_70322919.tif,0,0
PEI_36_70322930.tif,1,1
PEI_36_70322941.tif,1,1
PEI_36_70322952.tif,1,1
PEI_36_70322963.tif,1,1
PEI_36_70322974.tif,1,1
PEI_36_70322985.tif,1,1
PEI_36_70322996.tif,1,1
PEI_36_70323007.tif,0,0
PEI_36_70323018.tif,0,0
PEI_36_70323029.tif,0,0
PEI_36_70323040.tif,0,0
PEI_36_70323051.tif,0,0
PEI_36_70323062.tif,0,0
PEI_36_70323073.tif,0,0
PEI_36_70323084.tif,0,0
PEI_36_70323095.tif,0,0
PEI_36_70323106.tif,0,0
PEI_36_70323117.tif,0,0
PEI_36_70323128.tif,0,0
PEI_36_70323139.tif,0,0
PEI_36_70323150.tif,0,0
PEI_36_70323161.tif,0,0
PEI_36_70323172.tif,0,0
PEI_36_70323183.tif,0,0
PEI_36_70323194.tif,0,0
PEI_36_70323205.tif,0,0
PEI_36_70323216.tif,0,0
PEI_36_70323227.tif,0,0
PEI_36_70323238.tif,0,0
PEI_36_70323249.tif,0,0
PEI_36_70323260.tif,0,0
PEI_36_70323271.tif,0,0
PEI_36_70323282.tif,0,0
PEI_36_70323293.tif,0,0
PEI_36_70323304.tif,0,0
PEI_36_70323315.tif,0,0
PEI_36_70323326.tif,0,0
PEI_36_70323337.tif,0,0
PEI_36_70323348.tif,0,0
PEI_36_70323359.tif,0,0
PEI_36_70323370.tif,0,0
PEI_36_70323381.tif,0,0
PEI_36_70323392.tif,0,0
PEI_36_70323403.tif,0,0
PEI_36_70323414.tif,0,0
PEI_36_70323425.tif,0,0
PEI_36_70323436.tif,0,0
PEI_36_70323447.tif,0,0
PEI_36_70323458.tif,0,0
PEI_36_70323469.tif,0,0
PEI_36_70323480.tif,0,0
PEI_36_70323491.tif,0,0
PEI_36_70323502.tif,0,0
PEI_36_70323513.tif,0,0
PEI_36_70323524.tif,0,0
PEI_36_70323535.tif,0,0
PEI_36_70323546.tif,0,0
PEI_36_70323557.tif,0,0
PEI_36_70323568.tif,0,0
PEI_36_70323579.tif,0,0
PEI_4_61616565.tif,0,0
PEI_4_61616576.tif,0,0
PEI_4_61616587.tif,0,0
PEI_4_61616598.tif,0,0
PEI_4_61616609.tif,0,0
PEI_4_61616620.tif,0,0
PEI_4_61616631.tif,0,0
PEI_4_61616642.tif,0,0
PEI_4_61616653.tif,0,0
PEI_4_61616664.tif,0,0
PEI_4_61616675.tif,0,0
PEI_4_61616686.tif,0,0
PEI_4_61616697.tif,0,0
PEI_4_61616708.tif,0,0
PEI_4_61616719.tif,0,0
PEI_4_61616730.tif,0,0
PEI_4_61616741.tif,0,0
PEI_4_61616752.tif,0,0
PEI_4_61616763.tif,0,0
PEI_4_61616774.tif,0,0
PEI_4_61616785.tif,0,0
PEI_4_61616796.tif,0,0
PEI_4_61616807.tif,0,0
PEI_4_61616818.tif,0,0
PEI_4_61616829.tif,0,0
PEI_4_61616840.tif,0,0
PEI_4_61616851.tif,0,0
PEI_4_61616862.tif,0,0
PEI_4_61616873.tif,0,0
PEI_4_61616884.tif,0,0
PEI_4_61616895.tif,0,0
PEI_4_61616906.tif,0,0
PEI_4_61616917.tif,0,0
PEI_4_61616928.tif,0,0
PEI_4_61616939.tif,0,0
PEI_4_61616950.tif,0,0
PEI_4_61616961.tif,0,0
PEI_4_61616972.tif,0,0
PEI_4_61616983.tif,0,0
PEI_4_61616994.tif,0,0
PEI_4_61617005.tif,0,0
PEI_4_61617016.tif,0,0
PEI_4_61617027.tif,0,0
PEI_4_61617038.tif,0,0
PEI_4_61617049.tif,0,0
PEI_4_61617060.tif,0,0
PEI_4_61617071.tif,0,0
PEI_4_61617082.tif,0,0
PEI_4_61617093.tif,0,0
PEI_4_61617104.tif,0,0
PEI_4_61617115.tif,0,0
PEI_4_61617126.tif,0,0
PEI_4_61617137.tif,0,0
PEI_4_61617148.tif,0,0
PEI_4_61617159.tif,0,0
PEI_4_61617170.tif,0,0
PEI_4_61617181.tif,1,1
PEI_4_61617192.tif,1,1
PEI_4_61617203.tif,1,1
PEI_4_61617214.tif,1,1
PEI_4_61617225.tif,1,1
PEI_4_61617236.tif,1,1
PEI_4_61617247.tif,0,0
PEI_4_61617258.tif,0,0
PEI_4_61617269.tif,0,0
PEI_4_61617280.tif,0,0
PEI_4_61617291.tif,0,0
PEI_4_61617302.tif,0,0
PEI_4_61617313.tif,0,0
PEI_4_61617324.tif,0,0
PEI_4_61617335.tif,0,0
PEI_4_61617346.tif,0,0
PEI_4_61617357.tif,0,0
PEI_4_61617368.tif,0,0
PEI_4_61617379.tif,0,0
PEI_4_61617390.tif,0,0
PEI_4_61617401.tif,0,0
PEI_4_61617412.tif,0,0
PEI_4_61617423.tif,0,0
PEI_4_61617434.tif,0,0
PEI_4_61617445.tif,0,0
PEI_4_61617456.tif,0,0
PEI_4_61617467.tif,0,0
PEI_4_61617478.tif,0,0
PEI_4_61617489.tif,0,0
PEI_4_61617500.tif,0,0
PEI_4_61617511.tif,0,0
PEI_4_61617522.tif,0,0
PEI_4_61617533.tif,0,0
PEI_4_61617544.tif,0,0
PEI_4_61617555.tif,0,0
PEI_4_61617566.tif,0,0
PEI_4_61617577.tif,0,0
PEI_4_61617588.tif,0,0
PEI_4_61617599.tif,0,0
PEI_4_61617610.tif,0,0
PEI_4_61617621.tif,0,0
PEI_4_61617632.tif,0,0
PEI_4_61617643.tif,0,0
PEI_4_61617654.tif,0,0
PEI_4_61617665.tif,0,0
PEI_4_61617676.tif,0,0
PEI_4_61617687.tif,0,0
PEI_4_61617698.tif,0,0
PEI_4_61617709.tif,0,0
PEI_4_61617720.tif,0,0
PEI_4_61617731.tif,0,0
PEI_4_61617742.tif,0,0
PEI_4_61617753.tif,0,0
PEI_4_61617764.tif,0,0
PEI_4_61617775.tif,0,0
PEI_4_61617786.tif,0,0
PEI_55_30140423.tif,0,0
PEI_55_30140434.tif,0,0
PEI_55_30140445.tif,0,0
PEI_55_30140456.tif,0,0
PEI_55_30140467.tif,0,0
PEI_55_30140478.tif,0,0
PEI_55_30140489.tif,0,0
PEI_55_30140500.tif,0,0
PEI_55_30140511.tif,0,0
PEI_55_30140522.tif,0,0
PEI_55_30140533.tif,0,0
PEI_55_30140544.tif,0,0
PEI_55_30140555.tif,0,0
PEI_55_30140566.tif,0,0
PEI_55_30140577.tif,0,0
PEI_55_30140588.tif,0,0
PEI_55_30140599.tif,0,0
PEI_55_30140610.tif,0,0
PEI_55_30140621.tif,0,0
PEI_55_30140632.tif,0,0
PEI_55_30140643.tif,0,0
PEI_55_30140654.tif,0,0
PEI_55_30140665.tif,0,0
PEI_55_30140676.tif,0,0
PEI_55_30140687.tif,0,0
PEI_55_30140698.tif,0,0
PEI_55_30140709.tif,0,0
PEI_55_30140720.tif,0,0
PEI_55_30140731.tif,0,0
PEI_55_30140742.tif,0,0
PEI_55_30140753.tif,0,0
PEI_55_30140764.tif,0,0
PEI_55_30140775.tif,0,0
PEI_55_30140786.tif,0,0
PEI_55_30140797.tif,0,0
PEI_55_30140808.tif,0,0
PEI_55_30140819.tif,0,0
PEI_55_30140830.tif,0,0
PEI_55_30140841.tif,0,0
PEI_55_30140852.tif,0,0
PEI_55_30140863.tif,0,0
PEI_55_30140874.tif,0,0
PEI_55_30140885.tif,0,0
PEI_55_30140896.tif,0,0
PEI_55_30140907.tif,0,0
PEI_55_30140918.tif,0,0
PEI_55_30140929.tif,0,0
PEI_55_30140940.tif,0,0
PEI_55_30140951.tif,0,0
PEI_55_30140962.tif,0,0
PEI_55_30140973.tif,0,0
PEI_55_30140984.tif,0,0
PEI_55_30140995.tif,1,1
PEI_55_30141006.tif,1,1
PEI_55_30141017.tif,1,1
PEI_55_30141028.tif,1,1
PEI_55_30141039.tif,1,1
PEI_55_30141050.tif,1,1
PEI_55_30141061.tif,1,1
PEI_55_30141072.tif,1,1
PEI_55_30141083.tif,0,0
PEI_55_30141094.tif,0,0
PEI_55_30141105.tif,0,0
PEI_55_30141116.tif,0,0
PEI_55_30141127.tif,0,0
PEI_55_30141138.tif,0,0
PEI_55_30141149.tif,0,0
PEI_55_30141160.tif,0,0
PEI_55_30141171.tif,0,0
PEI_55_30141182.tif,0,0
PEI_55_30141193.tif,0,0
PEI_55_30141204.tif,0,0
PEI_55_30141215.tif,0,0
PEI_55_30141226.tif,0,0
PEI_55_30141237.tif,0,0
PEI_55_30141248.tif,0,0
PEI_55_30141259.tif,0,0
PEI_55_30141270.tif,0,0
PEI_55_30141281.tif,0,0
PEI_55_30141292.tif,0,0
PEI_55_30141303.tif,0,0
PEI_55_30141314.tif,0,0
PEI_55_30141325.tif,0,0
PEI_55_30141336.tif,0,0
PEI_55_30141347.tif,0,0
PEI_55_30141358.tif,0,0
PEI_55_30141369.tif,0,0
PEI_55_30141380.tif,0,0
PEI_55_30141391.tif,0,0
PEI_55_30141402.tif,0,0
PEI_55_30141413.tif,0,0
PEI_55_30141424.tif,0,0
PEI_55_30141435.tif,0,0
PEI_55_30141446.tif,0,0
PEI_55_30141457.tif,0,0
PEI_55_30141468.tif,0,0
PEI_55_30141479.tif,0,0
PEI_55_30141490.tif,0,0
PEI_55_30141501.tif,0,0
PEI_55_30141512.tif,0,0
PEI_55_30141523.tif,0,0
PEI_55_30141534.tif,0,0
PEI_55_30141545.tif,0,0
PEI_55_30141556.tif,0,0
PEI_55_30141567.tif,0,0
PEI_55_30141578.tif,0,0
PEI_55_30141589.tif,0,0
PEI_55_30141600.tif,0,0
PEI_55_30141611.tif,0,0
PEI_55_30141622.tif,0,0
PEI_55_30141633.tif,0,0
PEI_55_30141644.tif,0,0
PEI_5_63210324.tif,0,0
PEI_5_63210335.tif,0,0
PEI_5_63210346.tif,0,0
PEI_5_63210357.tif,0,0
PEI_5_63210368.tif,0,0
PEI_5_63210379.tif,0,0
PEI_5_63210390.tif,0,0
PEI_5_63210401.tif,0,0
PEI_5_63210412.tif,0,0
PEI_5_63210423.tif,0,0
PEI_5_63210434.tif,0,0
PEI_5_63210445.tif,0,0
PEI_5_63210456.tif,0,0
PEI_5_63210467.tif,0,0
PEI_5_63210478.tif,0,0
PEI_5_63210489.tif,0,0
PEI_5_63210500.tif,0,0
PEI_5_63210511.tif,0,0
PEI_5_63210522.tif,0,0
PEI_5_63210533.tif,0,0
PEI_5_63210544.tif,0,0
PEI_5_63210555.tif,0,0
PEI_5_63210566.tif,0,0
PEI_5_63210577.tif,0,0
PEI_5_63210588.tif,0,0
PEI_5_63210599.tif,0,0
PEI_5_63210610.tif,0,0
PEI_5_63210621.tif,0,0
PEI_5_63210632.tif,0,0
PEI_5_63210643.tif,0,0
PEI_5_63210654.tif,0,0
PEI_5_63210665.tif,0,0
PEI_5_63210676.tif,0,0
PEI_5_63210687.tif,0,0
PEI_5_63210698.tif,0,0
PEI_5_63210709.tif,0,0
PEI_5_63210720.tif,0,0
PEI_5_63210731.tif,0,0
PEI_5_63210742.tif,0,0
PEI_5_63210753.tif,0,0
PEI_5_63210764.tif,0,0
PEI_5_63210775.tif,0,0
PEI_5_63210786.tif,0,0
PEI_5_63210797.tif,0,0
PEI_5_63210808.tif,0,0
PEI_5_63210819.tif,0,0
PEI_5_63210830.tif,0,0
PEI_5_63210841.tif,0,0
PEI_5_63210852.tif,0,0
PEI_5_63210863.tif,0,0
PEI_5_63210874.tif,0,0
PEI_5_63210885.tif,1,1
PEI_5_63210896.tif,1,1
PEI_5_63210907.tif,1,1
PEI_5_63210918.tif,1,1
PEI_5_63210929.tif,1,1
PEI_5_63210940.tif,1,1
PEI_5_63210951.tif,0,0
PEI_5_63210962.tif,0,0
PEI_5_63210973.tif,0,0
PEI_5_63210984.tif,0,0
PEI_5_63210995.tif,0,0
PEI_5_63211006.tif,0,0
PEI_5_63211017.tif,0,0
PEI_5_63211028.tif,0,0
PEI_5_63211039.tif,0,0
PEI_5_63211050.tif,0,0
PEI_5_63211061.tif,0,0
PEI_5_63211072.tif,0,0
PEI_5_63211083.tif,0,0
PEI_5_63211094.tif,0,0
PEI_5_63211105.tif,0,0
PEI_5_63211116.tif,0,0
PEI_5_63211127.tif,0,0
PEI_5_63211138.tif,0,0
PEI_5_63211149.tif,0,0
PEI_5_63211160.tif,0,0
PEI_5_63211171.tif,0,0
PEI_5_63211182.tif,0,0
PEI_5_63211193.tif,0,0
PEI_5_63211204.tif,0,0
PEI_5_63211215.tif,0,0
PEI_5_63211226.tif,0,0
PEI_5_63211237.tif,0,0
PEI_5_63211248.tif,0,0
PEI_5_63211259.tif,0,0
PEI_5_63211270.tif,0,0
PEI_5_63211281.tif,0,0
PEI_5_63211292.tif,0,0
PEI_5_63211303.tif,0,0
PEI_5_63211314.tif,0,0
PEI_5_63211325.tif,0,0
PEI_5_63211336.tif,0,0
PEI_5_63211347.tif,0,0
PEI_5_63211358.tif,0,0
PEI_5_63211369.tif,0,0
PEI_5_63211380.tif,0,0
PEI_5_63211391.tif,0,0
PEI_5_63211402.tif,0,0
PEI_5_63211413.tif,0,0
PEI_5_63211424.tif,0,0
PEI_5_63211435.tif,0,0
PEI_5_63211446.tif,0,0
PEI_5_63211457.tif,0,0
PEI_5_63211468.tif,0,0
PEI_5_63211479.tif,0,0
PEI_5_63211490.tif,0,0
PEI_5_63211501.tif,0,0
PEI_5_63211512.tif,0,0
PEI_5_63211523.tif,0,0
PEI_5_63211534.tif,0,0
PEI_5_63211545.tif,0,0
PEI_65_13216079.tif,0,0
PEI_65_13216090.tif,0,0
PEI_65_13216101.tif,0,0
PEI_65_13216112.tif,0,0
PEI_65_13216123.tif,0,0
PEI_65_13216134.tif,0,0
PEI_65_13216145.tif,0,0
PEI_65_13216156.tif,0,0
PEI_65_13216167.tif,0,0
PEI_65_13216178.tif,0,0
PEI_65_13216189.tif,0,0
PEI_65_13216200.tif,0,0
PEI_65_13216211.tif,0,0
PEI_65_13216222.tif,0,0
PEI_65_13216233.tif,0,0
PEI_65_13216244.tif,0,0
PEI_65_13216255.tif,0,0
PEI_65_13216266.tif,0,0
PEI_65_13216277.tif,0,0
PEI_65_13216288.tif,0,0
PEI_65_13216299.tif,0,0
PEI_65_13216310.tif,0,0
PEI_65_13216321.tif,0,0
PEI_65_13216332.tif,0,0
PEI_65_13216343.tif,0,0
PEI_65_13216354.tif,0,0
PEI_65_13216365.tif,0,0
PEI_65_13216376.tif,0,0
PEI_65_13216387.tif,0,0
PEI_65_13216398.tif,0,0
PEI_65_13216409.tif,0,0
PEI_65_13216420.tif,0,0
PEI_65_13216431.tif,0,0
PEI_65_13216442.tif,0,0
PEI_65_13216453.tif,0,0
PEI_65_13216464.tif,0,0
PEI_65_13216475.tif,0,0
PEI_65_13216486.tif,0,0
PEI_65_13216497.tif,0,0
PEI_65_13216508.tif,0,0
PEI_65_13216519.tif,0,0
PEI_65_13216530.tif,0,0
PEI_65_13216541.tif,0,0
PEI_65_13216552.tif,0,0
PEI_65_13216563.tif,0,0
PEI_65_13216574.tif,0,0
PEI_65_13216585.tif,0,0
PEI_65_13216596.tif,0,0
PEI_65_13216607.tif,0,0
PEI_65_13216618.tif,0,0
PEI_65_13216629.tif,0,0
PEI_65_13216640.tif,0,0
PEI_65_13216651.tif,0,0
PEI_65_13216662.tif,0,0
PEI_65_13216673.tif,1,1
PEI_65_13216684.tif,1,1
PEI_65_13216695.tif,1,1
PEI_65_13216706.tif,1,1
PEI_65_13216717.tif,1,1
PEI_65_13216728.tif,1,1
PEI_65_13216739.tif,1,1
PEI_65_13216750.tif,1,1
PEI_65_13216761.tif,0,0
PEI_65_13216772.tif,0,0
PEI_65_13216783.tif,0,0
PEI_65_13216794.tif,0,0
PEI_65_13216805.tif,0,0
PEI_65_13216816.tif,0,0
PEI_65_13216827.tif,0,0
PEI_65_13216838.tif,0,0
PEI_65_13216849.tif,0,0
PEI_65_13216860.tif,0,0
PEI_65_13216871.tif,0,0
PEI_65_13216882.tif,0,0
PEI_65_13216893.tif,0,0
PEI_65_13216904.tif,0,0
PEI_65_13216915.tif,0,0
PEI_65_13216926.tif,0,0
PEI_65_13216937.tif,0,0
PEI_65_13216948.tif,0,0
PEI_65_13216959.tif,0,0
PEI_65_13216970.tif,0,0
PEI_65_13216981.tif,0,0
PEI_65_13216992.tif,0,0
PEI_65_13217003.tif,0,0
PEI_65_13217014.tif,0,0
PEI_65_13217025.tif,0,0
PEI_65_13217036.tif,0,0
PEI_65_13217047.tif,0,0
PEI_65_13217058.tif,0,0
PEI_65_13217069.tif,0,0
PEI_65_13217080.tif,0,0
PEI_65_13217091.tif,0,0
PEI_65_13217102.tif,0,0
PEI_65_13217113.tif,0,0
PEI_65_13217124.tif,0,0
PEI_65_13217135.tif,0,0
PEI_65_13217146.tif,0,0
PEI_65_13217157.tif,0,0
PEI_65_13217168.tif,0,0
PEI_65_13217179.tif,0,0
PEI_65_13217190.tif,0,0
PEI_65_13217201.tif,0,0
PEI_65_13217212.tif,0,0
PEI_65_13217223.tif,0,0
PEI_65_13217234.tif,0,0
PEI_65_13217245.tif,0,0
PEI_65_13217256.tif,0,0
PEI_65_13217267.tif,0,0
PEI_65_13217278.tif,0,0
PEI_65_13217289.tif,0,0
PEI_65_13217300.tif,0,0
PEI_70_23787965.tif,0,0
PEI_70_23787976.tif,0,0
PEI_70_23787987.tif,0,0
PEI_70_23787998.tif,0,0
PEI_70_23788009.tif,0,0
PEI_70_23788020.tif,0,0
PEI_70_23788031.tif,0,0
PEI_70_23788042.tif,0,0
PEI_70_23788053.tif,0,0
PEI_70_23788064.tif,0,0
PEI_70_23788075.tif,0,0
PEI_70_23788086.tif,0,0
PEI_70_23788097.tif,0,0
PEI_70_23788108.tif,0,0
PEI_70_23788119.tif,0,0
PEI_70_23788130.tif,0,0
PEI_70_23788141.tif,0,0
PEI_70_23788152.tif,0,0
PEI_70_23788163.tif,0,0
PEI_70_23788174.tif,0,0
PEI_70_23788185.tif,0,0
PEI_70_23788196.tif,0,0
PEI_70_23788207.tif,0,0
PEI_70_23788218.tif,0,0
PEI_70_23788229.tif,0,0
PEI_70_23788240.tif,0,0
PEI_70_23788251.tif,0,0
PEI_70_23788262.tif,0,0
PEI_70_23788273.tif,0,0
PEI_70_23788284.tif,0,0
PEI_70_23788295.tif,0,0
PEI_70_23788306.tif,0,0
PEI_70_23788317.tif,0,0
PEI_70_23788328.tif,0,0
PEI_70_23788339.tif,0,0
PEI_70_23788350.tif,0,0
PEI_70_23788361.tif,0,0
PEI_70_23788372.tif,0,0
PEI_70_23788383.tif,0,0
PEI_70_23788394.tif,0,0
PEI_70_23788405.tif,0,0
PEI_70_23788416.tif,0,0
PEI_70_23788427.tif,0,0
PEI_70_23788438.tif,0,0
PEI_70_23788449.tif,0,0
PEI_70_23788460.tif,0,0
PEI_70_23788471.tif,0,0
PEI_70_23788482.tif,1,1
PEI_70_23788493.tif,1,1
PEI_70_23788504.tif,1,1
PEI_70_23788515.tif,1,1
PEI_70_23788526.tif,1,1
PEI_70_23788537.tif,1,1
PEI_70_23788548.tif,1,1
PEI_70_23788559.tif,1,1
PEI_70_23788570.tif,1,1
PEI_70_23788581.tif,0,0
PEI_70_23788592.tif,0,0
PEI_70_23788603.tif,0,0
PEI_70_23788614.tif,0,0
PEI_70_23788625.tif,0,0
PEI_70_23788636.tif,0,0
PEI_70_23788647.tif,0,0
PEI_70_23788658.tif,0,0
PEI_70_23788669.tif,0,0
PEI_70_23788680.tif,0,0
PEI_70_23788691.tif,0,0
PEI_70_23788702.tif,0,0
PEI_70_23788713.tif,0,0
PEI_70_23788724.tif,0,0
PEI_70_23788735.tif,0,0
PEI_70_23788746.tif,0,0
PEI_70_23788757.tif,0,0
PEI_70_23788768.tif,0,0
PEI_70_23788779.tif,0,0
PEI_70_23788790.tif,0,0
PEI_70_23788801.tif,0,0
PEI_70_23788812.tif,0,0
PEI_70_23788823.tif,0,0
PEI_70_23788834.tif,0,0
PEI_70_23788845.tif,0,0
PEI_70_23788856.tif,0,0
PEI_70_23788867.tif,0,0
PEI_70_23788878.tif,0,0
PEI_70_23788889.tif,0,0
PEI_70_23788900.tif,0,0
PEI_70_23788911.tif,0,0
PEI_70_23788922.tif,0,0
PEI_70_23788933.tif,0,0
PEI_70_23788944.tif,0,0
PEI_70_23788955.tif,0,0
PEI_70_23788966.tif,0,0
PEI_70_23788977.tif,0,0
PEI_70_23788988.tif,0,0
PEI_70_23788999.tif,0,0
PEI_70_23789010.tif,0,0
PEI_70_23789021.tif,0,0
PEI_70_23789032.tif,0,0
PEI_70_23789043.tif,0,0
PEI_70_23789054.tif,0,0
PEI_70_23789065.tif,0,0
PEI_70_23789076.tif,0,0
PEI_70_23789087.tif,0,0
PEI_70_23789098.tif,0,0
PEI_70_23789109.tif,0,0
PEI_70_23789120.tif,0,0
PEI_70_23789131.tif,0,0
PEI_70_23789142.tif,0,0
PEI_70_23789153.tif,0,0
PEI_70_23789164.tif,0,0
PEI_70_23789175.tif,0,0
PEI_70_23789186.tif,0,0
PEI_76_15413455.tif,0,0
PEI_76_15413466.tif,0,0
PEI_76_15413477.tif,0,0
PEI_76_15413488.tif,0,0
PEI_76_15413499.tif,0,0
PEI_76_15413510.tif,0,0
PEI_76_15413521.tif,0,0
PEI_76_15413532.tif,0,0
PEI_76_15413543.tif,0,0
PEI_76_15413554.tif,0,0
PEI_76_15413565.tif,0,0
PEI_76_15413576.tif,0,0
PEI_76_15413587.tif,0,0
PEI_76_15413598.tif,0,0
PEI_76_15413609.tif,0,0
PEI_76_15413620.tif,0,0
PEI_76_15413631.tif,0,0
PEI_76_15413642.tif,0,0
PEI_76_15413653.tif,0,0
PEI_76_15413664.tif,0,0
PEI_76_15413675.tif,0,0
PEI_76_15413686.tif,0,0
PEI_76_15413697.tif,0,0
PEI_76_15413708.tif,0,0
PEI_76_15413719.tif,0,0
PEI_76_15413730.tif,0,0
PEI_76_15413741.tif,0,0
PEI_76_15413752.tif,0,0
PEI_76_15413763.tif,0,0
PEI_76_15413774.tif,0,0
PEI_76_15413785.tif,0,0
PEI_76_15413796.tif,0,0
PEI_76_15413807.tif,0,0
PEI_76_15413818.tif,0,0
PEI_76_15413829.tif,0,0
PEI_76_15413840.tif,0,0
PEI_76_15413851.tif,0,0
PEI_76_15413862.tif,0,0
PEI_76_15413873.tif,0,0
PEI_76_15413884.tif,0,0
PEI_76_15413895.tif,0,0
PEI_76_15413906.tif,0,0
PEI_76_15413917.tif,0,0
PEI_76_15413928.tif,0,0
PEI_76_15413939.tif,0,0
PEI_76_15413950.tif,0,0
PEI_76_15413961.tif,0,0
PEI_76_15413972.tif,0,0
PEI_76_15413983.tif,0,0
PEI_76_15413994.tif,0,0
PEI_76_15414005.tif,0,0
PEI_76_15414016.tif,0,0
PEI_76_15414027.tif,1,1
PEI_76_15414038.tif,1,1
PEI_76_15414049.tif,1,1
PEI_76_15414060.tif,1,1
PEI_76_15414071.tif,1,1
PEI_76_15414082.tif,1,1
PEI_76_15414093.tif,0,0
PEI_76_15414104.tif,0,0
PEI_76_15414115.tif,0,0
PEI_76_15414126.tif,0,0
PEI_76_15414137.tif,0,0
PEI_76_15414148.tif,0,0
PEI_76_15414159.tif,0,0
PEI_76_15414170.tif,0,0
PEI_76_15414181.tif,0,0
PEI_76_15414192.tif,0,0
PEI_76_15414203.tif,0,0
PEI_76_15414214.tif,0,0
PEI_76_15414225.tif,0,0
PEI_76_15414236.tif,0,0
PEI_76_15414247.tif,0,0
PEI_76_15414258.tif,0,0
PEI_76_15414269.tif,0,0
PEI_76_15414280.tif,0,0
PEI_76_15414291.tif,0,0
